# QBO.highres.dat
#
# This file contains monthly mean zonal wind data at Singapore (48698), 1N/104E.
#
# Units: m/s
#
# year month      10      12      15      20      25      30      35      40      45      50      60      70      80      90
#
2015    05      9.6     11.0    11.0    9.7     0.8     -14.0   -24.9   -28.5   -25.1   -21.7   -15.2   -12.3   -10.0   -8.7    
2015    06      11.5    12.9    12.5    12.7    9.8     7.5     1.1     -12.1   -20.8   -23.0   -19.4   -12.7   -7.8    -6.4    
2015    07      9.1     11.6    15.9    17.0    14.5    12.9    8.4     3.5     -2.3    -11.6   -13.1   -15.8   -14.4   -15.6   
2015    08      13.6    16.2    16.5    16.3    15.6    13.5    13.2    11.2    9.3     4.6     -5.1    -13.4   -8.1    -5.4    
2015    09      17.9    19.5    20.7    18.9    17.1    16.2    15.7    15.1    13.0    10.8    7.5     -2.0    -3.8    -4.4    
2015    10      12.7    13.3    12.1    13.3    12.7    13.2    12.8    11.8    10.5    10.2    9.1     7.0     1.6     -6.6    
2015    11      -5.5    5.9     11.4    12.9    14.2    13.8    12.4    11.2    10.3    9.9     10.8    9.6     4.9     1.7     
2015    12      -22.2   -12.4   2.6     9.6     10.9    8.9     5.9     3.3     2.8     5.5     11.2    9.3     3.6     1.7     
#
2016    01      -23.1   -14.5   -1.5    9.1     10.8    10.0    3.1     -1.7    -0.6    5.1     10.0    2.7     -3.0    -5.1    
2016    02      -20.5   -10.9   4.9     13.5    12.0    9.5     1.6     -6.6    -1.3    4.8     8.7     5.4     1.4     -2.6    
2016    03      -14.8   0.7     9.0     12.3    11.2    2.1     -9.9    -15.5   -1.0    5.7     7.7     5.0     0.7     -1.4    
2016    04      -1.1    6.2     11.3    11.5    9.4     -1.4    -15.2   -22.6   -14.8   -5.4    3.8     0.2     -2.6    -1.3    
2016    05      4.5     6.5     8.8     9.2     10.4    5.3     -4.7    -20.4   -26.1   -18.3   -4.0    2.4     -1.8    -8.3    
2016    06      2.4     4.3     5.7     7.6     9.1     7.0     2.3     -10.0   -22.0   -23.4   -13.8   -7.3    -4.4    -6.1    
2016    07      1.6     3.2     6.1     9.0     9.6     10.5    8.8     2.0     -6.9    -16.2   -18.3   -9.0    -6.4    -9.8    
2016    08      2.5     5.0     8.9     12.3    14.1    15.7    13.9    10.3    2.8     -3.4    -17.9   -11.7   -10.2   -15.3   
2016    09      1.7     3.9     9.5     12.5    14.3    15.2    14.1    12.9    8.7     3.1     -9.6    -11.2   -11.6   -11.4   
2016    10      3.5     7.0     10.1    14.1    15.3    14.2    12.3    11.6    9.9     7.7     -0.6    -7.1    -11.0   -14.9   
2016    11      3.1     11.5    13.7    15.0    17.0    15.7    15.0    13.6    11.4    8.9     2.9     -2.1    -5.4    -12.4   
2016    12      3.2     10.0    14.6    16.9    16.2    17.6    15.9    15.5    14.4    11.3    5.0     0.5     -0.5    -4.9    
#
2017    01      0.2     7.6     11.2    14.2    16.1    17.1    16.9    16.5    15.5    13.2    7.7     1.5     -2.2    -5.5    
2017    02      1.0     7.5     12.3    15.9    16.9    17.7    18.5    17.0    16.6    14.5    9.4     3.6     2.1     -2.1    
2017    03      -16.2   -4.0    7.3     13.1    14.5    15.3    15.5    15.8    14.1    10.7    2.8     1.0     1.1     -0.1    
2017    04      -27.0   -22.9   -14.2   5.2     11.7    13.6    14.1    14.6    13.4    11.8    6.6     5.0     3.0     -1.3    
2017    05      -28.6   -28.0   -26.8   -20.7   -8.5    5.8     11.6    13.6    14.9    14.8    11.4    7.3     3.9     0.3     
2017    06      -30.4   -29.4   -30.0   -28.7   -25.4   -14.5   3.8     11.0    12.6    13.4    13.6    12.6    9.4     2.5     
2017    07      -33.1   -32.9   -30.9   -31.0   -29.4   -25.6   -8.1    5.7     9.9     11.1    12.3    12.7    8.8     7.2     
2017    08      -33.7   -33.8   -33.8   -32.9   -31.8   -25.6   -9.7    2.8     8.7     10.8    9.5     7.6     3.5     -2.6    
2017    09      -33.9   -35.2   -34.7   -34.7   -33.8   -24.7   -9.6    2.7     8.7     10.0    8.7     7.8     6.2     -2.5    
2017    10      -32.7   -32.9   -35.4   -37.5   -33.4   -25.8   -15.3   -3.4    5.2     9.2     11.2    9.1     4.8     0.8     
2017    11      -20.3   -32.8   -35.2   -35.6   -31.4   -27.1   -20.0   -7.5    1.5     8.0     10.0    8.2     3.9     -9.0    
2017    12      1.8     -17.5   -37.9   -32.9   -30.6   -28.1   -21.7   -9.2    -0.3    6.2     8.4     4.9     1.1     -3.5    
#
2018    01      -6.4    -21.3   -38.6   -33.8   -30.9   -29.2   -23.8   -10.3   -0.1    6.4     9.4     5.3     4.2     -2.3    
2018    02      -24.8   -36.1   -35.2   -32.7   -31.6   -27.8   -21.4   -8.4    1.7     8.6     7.6     1.2     -2.1    -2.8    
2018    03      -21.6   -38.7   -37.8   -34.2   -32.1   -28.7   -21.2   -8.8    1.9     7.3     6.9     3.1     1.6     1.1     
2018    04      -8.7    -27.3   -37.3   -34.7   -31.8   -31.4   -27.4   -17.8   -6.3    2.3     6.3     6.2     1.2     -7.9    
2018    05      2.9     -4.8    -30.1   -34.9   -32.4   -31.5   -28.9   -24.8   -18.4   -8.8    2.8     5.0     0.0     -4.7    
2018    06      9.5     7.4     0.4     -31.1   -35.0   -32.9   -30.3   -29.5   -24.7   -17.8   -3.2    0.9     -0.1    -5.4    
2018    07      9.0     7.2     6.8     -8.1    -34.8   -33.0   -31.9   -31.3   -27.7   -23.2   -10.2   -4.0    -1.2    -5.1    
2018    08      11.9    13.4    13.7    6.4     -10.9   -31.0   -33.3   -31.8   -27.7   -22.9   -14.0   -5.4    -3.6    -6.8    
2018    09      16.0    15.6    14.9    13.1    4.7     -10.9   -32.5   -31.7   -27.7   -24.0   -15.3   -9.0    -5.1    -3.2    
2018    10      17.3    16.6    15.4    13.5    11.7    4.4     -10.4   -26.6   -28.7   -25.2   -14.4   -8.2    -5.0    -6.8    
2018    11      23.1    21.6    20.2    18.2    15.6    11.8    5.7     -7.1    -21.5   -26.0   -13.9   -8.2    -7.7    -10.8   
2018    12      20.2    21.5    22.0    20.4    17.8    14.6    10.4    4.5     -8.1    -18.9   -8.0    -4.1    -7.7    -7.7    
#
2019    01      13.1    15.7    15.9    15.7    16.0    14.4    11.1    7.0     -0.6    -11.5   -10.6   -3.7    -3.0    -3.7    
2019    02      11.1    10.4    8.7     7.3     9.0     12.4    9.8     7.1     4.4     1.6     -8.6    -7.5    -5.9    -4.6    
2019    03      12.5    14.3    13.7    14.2    16.9    16.5    14.1    11.3    9.8     7.9     0.8     -1.7    -0.1    -2.0    
2019    04      2.9     8.2     10.4    13.6    15.3    13.6    12.9    12.4    10.4    8.5     3.5     -3.6    -9.8    -10.1   
2019    05      -19.4   -9.8    3.2     14.2    16.6    14.8    12.7    12.9    11.4    10.8    9.6     4.3     -4.1    -10.6   
2019    06      -29.0   -26.1   -16.1   9.0     12.3    12.5    11.6    10.3    9.1     8.9     9.2     6.2     3.3     -5.8    
2019    07      -30.9   -28.1   -15.9   3.5     12.0    11.4    11.7    11.1    10.7    8.7     8.3     7.4     2.1     -3.4    
2019    08      -33.6   -29.3   -17.0   1.1     8.0     10.5    10.7    9.7     7.7     8.3     6.5     6.2     4.4     -2.8    
2019    09      -32.2   -24.0   -10.3   1.3     8.5     9.5     10.0    7.8     5.6     3.8     2.3     1.9     1.2     0.3     
2019    10      -30.5   -26.3   -20.3   -10.2   3.0     7.1     7.9     5.2     3.0     2.3     6.0     4.9     3.1     1.9     
2019    11      -28.9   -25.4   -25.1   -19.2   -3.4    7.3     7.2     3.4     -0.4    2.8     6.8     6.5     1.1     -5.4    
2019    12      -29.1   -27.6   -26.5   -25.0   -9.4    4.8     6.2     0.5     -1.2    4.5     7.2     6.6     4.8     1.1     
#
2020    01      -30.7   -29.1   -30.1   -26.2   -7.9    3.7     2.3     -6.3    -4.6    2.2     6.6     4.1     0.1     -5.0    
2020    02      -32.8   -33.9   -32.3   -22.0   -3.6    2.1     -2.5    -12.0   -7.2    -1.7    2.9     2.3     0.9     -3.3    
2020    03      -34.5   -34.6   -32.8   -15.8   -0.2    0.0     -9.4    -18.1   -13.9   -5.3    5.0     5.1     1.0     -3.7    
2020    04      -31.8   -36.2   -28.9   -7.4    -1.2    -2.8    -15.5   -22.2   -19.9   -15.8   -0.5    1.7     -0.6    -0.6    
2020    05      2.9     -17.8   -16.6   -3.6    1.5     -1.7    -15.8   -26.3   -23.7   -18.9   -7.5    -5.5    -6.3    -8.1    
2020    06      5.4     2.3     -8.2    -0.3    4.6     5.7     -2.6    -17.7   -26.2   -22.6   -14.2   -9.3    -8.6    -10.0   
2020    07      0.9     1.7     -9.3    1.1     5.5     8.8     4.9     -2.4    -11.3   -16.9   -14.9   -15.5   -15.6   -14.1   
2020    08      -3.5    -8.1    -6.8    4.3     8.9     10.4    10.7    8.7     3.1     -2.1    -14.1   -14.4   -11.5   -14.1   
2020    09      -11.3   -13.2   -1.1    8.7     11.0    12.0    12.7    12.0    9.1     6.3     -2.1    -8.3    -9.0    -14.8   
2020    10      -19.8   -13.9   1.6     10.8    11.0    13.5    12.7    12.8    11.6    12.3    9.4     4.0     -0.9    -12.6   
2020    11      -24.2   -22.6   -8.1    6.0     11.7    14.4    14.0    12.9    11.1    10.6    10.0    7.4     -0.1    -6.7    
2020    12      -26.4   -23.7   -16.9   2.2     9.0     10.4    10.8    10.8    11.1    10.8    7.5     4.9     3.6     0.1     
#
2021    01      -30.3   -26.3   -15.5   1.1     7.1     7.2     4.7     4.7     4.1     5.3     3.5     2.4     1.9     -1.6    
2021    02      -29.8   -26.0   -17.0   0.9     8.1     6.5     6.9     7.3     7.1     8.2     5.4     3.4     -1.9    -4.8    
2021    03      -30.6   -29.1   -21.9   -2.3    7.6     7.9     8.5     9.3     9.1     8.2     7.4     3.8     -0.4    -2.2    
2021    04      -31.2   -29.2   -27.8   -17.9   -4.0    6.4     10.5    11.9    12.2    12.8    8.6     6.5     -0.4    -4.0    
2021    05      -33.8   -32.2   -30.0   -26.1   -16.7   -3.7    5.5     8.7     10.7    12.7    9.4     4.9     -1.0    -5.2    
2021    06      -24.4   -35.1   -31.8   -28.6   -25.8   -16.7   -0.6    6.9     10.1    11.5    9.6     7.0     2.2     -0.4    
2021    07      -3.0    -20.8   -35.5   -31.6   -29.7   -23.8   -9.4    3.8     8.1     9.9     8.4     6.1     5.2     1.6     
2021    08      -5.1    -15.8   -31.6   -33.0   -31.9   -23.3   -8.4    1.5     7.7     9.9     9.9     7.3     4.6     -3.1    
2021    09      -3.4    -18.1   -36.2   -35.9   -33.2   -26.8   -13.2   -0.9    5.6     9.7     9.0     6.6     4.4     2.9     
2021    10      -0.5    -7.9    -32.7   -36.8   -33.9   -28.3   -18.8   -4.4    4.7     10.3    10.4    11.1    8.4     4.2     
2021    11      11.1    0.0     -22.2   -35.1   -32.0   -27.9   -22.7   -13.0   -3.1    3.9     6.5     6.2     3.4     0.9     
2021    12      16.8    10.0    -7.2    -30.8   -28.9   -27.0   -22.8   -17.4   -7.2    0.3     7.4     5.3     -0.9    -3.2    
#
2022    01      8.6     5.9     -6.3    -33.1   -31.7   -29.3   -25.2   -19.8   -10.6   -4.5    3.3     5.1     4.5     -1.8    
2022    02      17.5    13.5    5.7     -27.1   -33.4   -29.2   -24.7   -18.8   -10.9   -4.1    2.8     6.5     5.5     0.8     
2022    03      15.7    12.6    6.6     -26.2   -33.5   -29.8   -25.9   -21.6   -14.1   -5.2    3.1     3.3     3.8     1.6     
2022    04      14.8    12.0    8.8     -12.2   -33.6   -29.5   -26.6   -24.1   -20.1   -12.6   -0.8    3.7     2.1     -1.1    
2022    05      6.7     9.7     11.4    7.9     -12.3   -28.1   -30.2   -27.5   -23.0   -19.4   -7.6    -1.4    -3.9    -8.4    
2022    06      6.7     10.6    13.2    12.8    6.9     0.5     -16.6   -27.3   -27.8   -23.1   -13.7   -8.2    -6.6    -10.9   
2022    07      5.0     11.4    14.3    14.2    12.9    9.9     2.3     -10.2   -23.7   -25.6   -20.1   -14.3   -10.1   -10.6   
2022    08      8.9     13.9    14.8    14.7    14.1    12.9    9.9     3.7     -2.7    -10.3   -21.1   -15.7   -12.4   -15.1   
2022    09      13.4    14.7    15.2    17.2    17.0    16.6    14.4    11.4    7.8     4.1     -10.4   -12.4   -8.0    -4.8    
2022    10      17.7    17.8    18.2    17.7    15.8    15.1    14.3    13.8    12.3    10.7    4.2     -4.3    -7.3    -10.1   
2022    11      15.7    16.9    18.2    17.6    15.2    14.7    13.4    13.0    12.2    12.5    8.3     2.4     -0.4    -10.2   
2022    12      8.2     10.5    12.2    12.4    12.4    13.7    13.2    11.0    10.1    10.7    8.2     4.7     2.3     -6.4    
#
2023    01      -0.8    0.4     4.6     9.5     11.7    12.8    11.0    10.1    9.9     8.7     5.3     2.6     3.3     -2.4    
2023    02      -10.2   -0.1    5.4     9.5     10.4    9.6     7.7     8.7     9.1     7.7     2.7     0.7     2.6     1.9     
2023    03      -18.8   -5.4    5.3     11.7    13.0    11.6    12.2    13.7    12.8    12.1    8.2     0.3     -1.4    -4.7    
2023    04      -24.3   -23.3   -11.9   9.5     14.7    15.0    15.9    16.1    15.3    14.0    10.5    2.8     -0.4    -1.0    
2023    05      -29.8   -30.1   -27.2   -13.2   4.7     10.9    12.5    13.2    12.3    12.1    10.2    5.9     -1.6    -8.7    
2023    06      -32.6   -31.6   -29.7   -27.1   -15.7   0.7     8.9     12.0    12.6    14.3    14.0    11.7    5.5     0.3     
2023    07      -33.5   -33.0   -31.4   -29.8   -25.0   -14.1   2.4     8.5     9.9     10.9    11.9    13.2    11.4    9.0     
2023    08      -34.8   -33.0   -33.0   -30.5   -27.1   -17.1   -2.0    3.7     7.2     8.4     8.7     8.5     8.4     5.1     
2023    09      -33.1   -33.4   -33.3   -33.3   -29.5   -23.2   -10.2   -0.7    4.4     7.3     10.6    11.5    10.8    6.2     
2023    10      -33.3   -33.1   -34.7   -33.0   -30.9   -25.8   -17.3   -8.9    0.7     6.7     8.4     9.4     7.6     4.9     
2023    11      -12.9   -32.1   -35.8   -33.2   -30.2   -26.6   -24.5   -18.8   -10.7   -0.8    6.3     8.7     6.1     1.3     
2023    12      -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   
